,country,country_code,year,GDP_value,HDI_value,tot_pop,tot_medal,medal_tiers,HDI_ranking,Ranking
874,Guyana,GUY,2004,785918770.0,0.625,1313492,0,No medals,Medium,Not top ten
875,Guyana,GUY,2006,1458449453.0,0.63,1377582,0,No medals,Medium,Not top ten
876,Guyana,GUY,2008,1922598121.0,0.638,1446936,0,No medals,Medium,Not top ten
877,Guyana,GUY,2010,2273225042.0,0.649,1522603,0,No medals,Medium,Not top ten
878,Guyana,GUY,2012,2861562266.0,0.662,1604981,0,No medals,Medium,Not top ten
879,Guyana,GUY,2014,3077643314.0,0.671,1692433,0,No medals,Medium,Not top ten
880,Guyana,GUY,2016,3502397094.0,0.676,1782434,0,No medals,Medium,Not top ten
881,Haiti,HTI,1992,2257129874.0,0.418,7319491,0,No medals,Low,Not top ten
882,Haiti,HTI,1994,2167569095.0,0.415,7602318,0,No medals,Low,Not top ten
883,Haiti,HTI,1996,2907517543.0,0.428,7887312,0,No medals,Low,Not top ten
884,Haiti,HTI,1998,3723903724.0,0.435,8174680,0,No medals,Low,Not top ten
885,Haiti,HTI,2000,3953839594.0,0.442,8463802,0,No medals,Low,Not top ten
886,Haiti,HTI,2002,3472194099.0,0.446,8754148,0,No medals,Low,Not top ten
887,Haiti,HTI,2004,3537721020.0,0.45,9047082,0,No medals,Low,Not top ten
888,Haiti,HTI,2006,4756204070.0,0.458,9344784,0,No medals,Low,Not top ten
889,Haiti,HTI,2008,6548530572.0,0.466,9646570,0,No medals,Low,Not top ten
890,Haiti,HTI,2010,6622541529.0,0.471,9949318,0,No medals,Low,Not top ten
891,Haiti,HTI,2012,7890216508.0,0.482,10250922,0,No medals,Low,Not top ten
892,Haiti,HTI,2014,8776360623.0,0.492,10549007,0,No medals,Low,Not top ten
893,Haiti,HTI,2016,8022638722.0,0.5,10839976,0,No medals,Low,Not top ten
894,Honduras,HND,1992,3419487441.0,0.523,5244677,0,No medals,Low,Not top ten
895,Honduras,HND,1994,3432356579.0,0.534,5548969,0,No medals,Low,Not top ten
896,Honduras,HND,1996,4034037162.0,0.545,5874814,0,No medals,Low,Not top ten
897,Honduras,HND,1998,5202215657.0,0.556,6220405,0,No medals,Medium,Not top ten
898,Honduras,HND,2000,7103529494.0,0.566,6574510,0,No medals,Medium,Not top ten
899,Honduras,HND,2002,7775078403.0,0.575,6929267,0,No medals,Medium,Not top ten
900,Honduras,HND,2004,8772194250.0,0.586,7282953,0,No medals,Medium,Not top ten
901,Honduras,HND,2006,10841742348.0,0.599,7634295,0,No medals,Medium,Not top ten
902,Honduras,HND,2008,13789715133.0,0.603,7980955,0,No medals,Medium,Not top ten
903,Honduras,HND,2010,15839344592.0,0.61,8317467,0,No medals,Medium,Not top ten
904,Honduras,HND,2012,18528506894.0,0.612,8640692,0,No medals,Medium,Not top ten
905,Honduras,HND,2014,19756494435.0,0.616,8955579,0,No medals,Medium,Not top ten
906,Honduras,HND,2016,21516938910.0,0.626,9270794,0,No medals,Medium,Not top ten
907,Hong Kong ,HKG,1992,104000000000.0,0.794,5800500,0,No medals,Very high,Not top ten
908,Hong Kong ,HKG,1994,136000000000.0,0.807,6035400,0,No medals,Very high,Not top ten
909,Hong Kong ,HKG,1996,160000000000.0,0.814,6435500,1,1-25,Very high,Not top ten
910,Hong Kong ,HKG,1998,169000000000.0,0.82,6543700,0,No medals,Very high,Not top ten
911,Hong Kong ,HKG,2000,172000000000.0,0.83,6665000,0,No medals,Very high,Not top ten
912,Hong Kong ,HKG,2002,166000000000.0,0.845,6744100,0,No medals,Very high,Not top ten
913,Hong Kong ,HKG,2004,169000000000.0,0.865,6783500,2,1-25,Very high,Not top ten
914,Hong Kong ,HKG,2006,194000000000.0,0.886,6857100,0,No medals,Very high,Not top ten
915,Hong Kong ,HKG,2008,219000000000.0,0.899,6957800,0,No medals,Very high,Not top ten
916,Hong Kong ,HKG,2010,229000000000.0,0.904,7024200,0,No medals,Very high,Not top ten
917,Hong Kong ,HKG,2012,263000000000.0,0.914,7150100,1,1-25,Very high,Not top ten
918,Hong Kong ,HKG,2014,291000000000.0,0.926,7229500,0,No medals,Very high,Not top ten
919,Hong Kong ,HKG,2016,321000000000.0,0.936,7336600,0,No medals,Very high,Not top ten
920,Hungary,HUN,1992,38724945368.0,0.711,10369341,45,26-50,High,Not top ten
921,Hungary,HUN,1994,43160392124.0,0.737,10343355,0,No medals,High,Not top ten
922,Hungary,HUN,1996,46659796773.0,0.75,10311238,43,26-50,High,Not top ten
923,Hungary,HUN,1998,48770466839.0,0.758,10266570,0,No medals,High,Not top ten
924,Hungary,HUN,2000,47310623887.0,0.772,10210971,53,51-75,High,Not top ten
925,Hungary,HUN,2002,67716887203.0,0.788,10158608,0,No medals,High,Not top ten
926,Hungary,HUN,2004,104000000000.0,0.799,10107146,4,1-25,Very high,Not top ten
927,Hungary,HUN,2006,115000000000.0,0.815,10071370,0,No medals,Very high,Not top ten
928,Hungary,HUN,2008,158000000000.0,0.822,10038188,27,26-50,Very high,Not top ten
929,Hungary,HUN,2010,131000000000.0,0.831,10000023,0,No medals,Very high,Not top ten
930,Hungary,HUN,2012,128000000000.0,0.831,9920362,26,26-50,Very high,Not top ten
931,Hungary,HUN,2014,140000000000.0,0.838,9866468,0,No medals,Very high,Not top ten
932,Hungary,HUN,2016,126000000000.0,0.844,9814023,22,1-25,Very high,Not top ten
933,Iceland,ISL,1992,7138787995.0,0.823,261057,0,No medals,Very high,Not top ten
934,Iceland,ISL,1994,6441621298.0,0.829,266021,0,No medals,Very high,Not top ten
935,Iceland,ISL,1996,7501950116.0,0.836,268916,0,No medals,Very high,Not top ten
936,Iceland,ISL,1998,8468339856.0,0.855,274047,0,No medals,Very high,Not top ten
937,Iceland,ISL,2000,8946079678.0,0.867,281205,1,1-25,Very high,Not top ten
938,Iceland,ISL,2002,9199643908.0,0.881,287523,0,No medals,Very high,Not top ten
939,Iceland,ISL,2004,13703315349.0,0.891,292074,0,No medals,Very high,Not top ten
940,Iceland,ISL,2006,17043245939.0,0.899,303782,0,No medals,Very high,Not top ten
941,Iceland,ISL,2008,17640375722.0,0.899,317414,14,1-25,Very high,Not top ten
942,Iceland,ISL,2010,13254818331.0,0.898,318041,0,No medals,Very high,Not top ten
943,Iceland,ISL,2012,14218575093.0,0.915,320716,0,No medals,Very high,Not top ten
944,Iceland,ISL,2014,17178962757.0,0.931,327386,0,No medals,Very high,Not top ten
945,Iceland,ISL,2016,20047413006.0,0.941,335439,0,No medals,Very high,Not top ten
946,India,IND,1992,284000000000.0,0.44,909307018,0,No medals,Low,Not top ten
947,India,IND,1994,323000000000.0,0.453,945601828,0,No medals,Low,Not top ten
948,India,IND,1996,388000000000.0,0.468,982365248,1,1-25,Low,Not top ten
949,India,IND,1998,416000000000.0,0.481,1019483586,0,No medals,Low,Not top ten
950,India,IND,2000,462000000000.0,0.495,1056575548,1,1-25,Low,Not top ten
951,India,IND,2002,508000000000.0,0.506,1093317187,0,No medals,Low,Not top ten
952,India,IND,2004,700000000000.0,0.527,1129623466,1,1-25,Low,Not top ten
953,India,IND,2006,920000000000.0,0.546,1165486291,0,No medals,Low,Not top ten
954,India,IND,2008,1190000000000.0,0.563,1200669762,1,1-25,Medium,Not top ten
955,India,IND,2010,1660000000000.0,0.579,1234281163,0,No medals,Medium,Not top ten
956,India,IND,2012,1830000000000.0,0.597,1265780243,6,1-25,Medium,Not top ten
957,India,IND,2014,2040000000000.0,0.616,1295600768,0,No medals,Medium,Not top ten
958,India,IND,2016,2260000000000.0,0.63,1324517250,2,1-25,Medium,Not top ten
959,Indonesia,IDN,1992,136000000000.0,0.44,187739786,6,1-25,Low,Not top ten
960,Indonesia,IDN,1994,188000000000.0,0.453,193917458,0,No medals,Low,Not top ten
961,Indonesia,IDN,1996,242000000000.0,0.468,199901231,6,1-25,Low,Not top ten
962,Indonesia,IDN,1998,102000000000.0,0.481,205724597,0,No medals,Low,Not top ten
963,Indonesia,IDN,2000,176000000000.0,0.495,211513822,8,1-25,Low,Not top ten
964,Indonesia,IDN,2002,208000000000.0,0.506,217357790,0,No medals,Low,Not top ten
965,Indonesia,IDN,2004,273000000000.0,0.527,223285666,5,1-25,Low,Not top ten
966,Indonesia,IDN,2006,388000000000.0,0.546,229318262,0,No medals,Low,Not top ten
967,Indonesia,IDN,2008,543000000000.0,0.563,235469755,7,1-25,Medium,Not top ten
968,Indonesia,IDN,2010,755000000000.0,0.579,241834226,0,No medals,Medium,Not top ten
969,Indonesia,IDN,2012,918000000000.0,0.597,248451714,2,1-25,Medium,Not top ten
970,Indonesia,IDN,2014,891000000000.0,0.616,255128076,0,No medals,Medium,Not top ten
971,Indonesia,IDN,2016,932000000000.0,0.63,261556386,4,1-25,Medium,Not top ten
972,Iran,IRN,1994,71841461173.0,0.616,60590608,0,No medals,Medium,Not top ten
973,Iran,IRN,1996,120000000000.0,0.634,62294919,3,1-25,Medium,Not top ten
974,Iran,IRN,1998,110000000000.0,0.647,63971836,0,No medals,Medium,Not top ten
975,Iran,IRN,2000,110000000000.0,0.658,65623397,4,1-25,Medium,Not top ten
976,Iran,IRN,2002,129000000000.0,0.67,67284801,0,No medals,Medium,Not top ten
977,Iran,IRN,2004,190000000000.0,0.678,68951279,6,1-25,Medium,Not top ten
978,Iran,IRN,2006,266000000000.0,0.719,70554756,0,No medals,High,Not top ten
979,Iran,IRN,2008,406000000000.0,0.728,72120608,2,1-25,High,Not top ten
980,Iran,IRN,2010,487000000000.0,0.742,73762519,0,No medals,High,Not top ten
981,Iran,IRN,2012,599000000000.0,0.768,75539881,12,1-25,High,Not top ten
982,Iran,IRN,2014,434000000000.0,0.774,77465769,0,No medals,High,Not top ten
983,Iran,IRN,2016,419000000000.0,0.784,79563991,8,1-25,High,Not top ten
984,Iraq,IRQ,2004,36627901762.0,0.615,26313838,0,No medals,Medium,Not top ten
985,Iraq,IRQ,2006,65140293688.0,0.62,27448124,0,No medals,Medium,Not top ten
986,Iraq,IRQ,2008,132000000000.0,0.63,28385739,0,No medals,Medium,Not top ten
987,Iraq,IRQ,2010,139000000000.0,0.636,29741977,0,No medals,Medium,Not top ten
988,Iraq,IRQ,2012,218000000000.0,0.646,31890012,0,No medals,Medium,Not top ten
989,Iraq,IRQ,2014,235000000000.0,0.645,34411949,0,No medals,Medium,Not top ten
990,Iraq,IRQ,2016,171000000000.0,0.656,36610632,0,No medals,Medium,Not top ten
991,Ireland,IRL,1992,55985505159.0,0.782,3558430,2,1-25,High,Not top ten
992,Ireland,IRL,1994,57166035689.0,0.798,3590386,0,No medals,Very high,Not top ten
993,Ireland,IRL,1996,75880630040.0,0.811,3637510,4,1-25,Very high,Not top ten
994,Ireland,IRL,1998,90082029831.0,0.851,3712696,0,No medals,Very high,Not top ten
995,Ireland,IRL,2000,99853528745.0,0.867,3805174,1,1-25,Very high,Not top ten
996,Ireland,IRL,2002,128000000000.0,0.881,3931947,0,No medals,Very high,Not top ten
997,Ireland,IRL,2004,194000000000.0,0.898,4070262,0,No medals,Very high,Not top ten
998,Ireland,IRL,2006,232000000000.0,0.906,4273591,0,No medals,Very high,Not top ten
999,Ireland,IRL,2008,275000000000.0,0.911,4489544,3,1-25,Very high,Not top ten
1000,Ireland,IRL,2010,222000000000.0,0.901,4560155,0,No medals,Very high,Not top ten
1001,Ireland,IRL,2012,226000000000.0,0.908,4599533,5,1-25,Very high,Not top ten
1002,Ireland,IRL,2014,258000000000.0,0.928,4657740,0,No medals,Very high,Not top ten
1003,Ireland,IRL,2016,305000000000.0,0.943,4755335,3,1-25,Very high,Not top ten
1004,Israel,ISR,1992,75575902932.0,0.815,5123000,2,1-25,Very high,Not top ten
1005,Israel,ISR,1994,86307135997.0,0.827,5399000,0,No medals,Very high,Not top ten
1006,Israel,ISR,1996,110000000000.0,0.836,5692000,1,1-25,Very high,Not top ten
1007,Israel,ISR,1998,116000000000.0,0.852,5971000,0,No medals,Very high,Not top ten
1008,Israel,ISR,2000,132000000000.0,0.861,6289000,1,1-25,Very high,Not top ten
1009,Israel,ISR,2002,121000000000.0,0.873,6570000,0,No medals,Very high,Not top ten
1010,Israel,ISR,2004,135000000000.0,0.876,6809000,2,1-25,Very high,Not top ten
1011,Israel,ISR,2006,154000000000.0,0.88,7053700,0,No medals,Very high,Not top ten
1012,Israel,ISR,2008,216000000000.0,0.889,7308800,1,1-25,Very high,Not top ten
1013,Israel,ISR,2010,234000000000.0,0.895,7623600,0,No medals,Very high,Not top ten
1014,Israel,ISR,2012,257000000000.0,0.903,7910500,0,No medals,Very high,Not top ten
1015,Israel,ISR,2014,308000000000.0,0.909,8215700,0,No medals,Very high,Not top ten
1016,Israel,ISR,2016,318000000000.0,0.913,8546000,2,1-25,Very high,Not top ten
1017,Italy,ITA,1992,1320000000000.0,0.788,56797087,66,51-75,High,Top Ten
1018,Italy,ITA,1994,1100000000000.0,0.802,56843400,32,26-50,Very high,Top Ten
1019,Italy,ITA,1996,1310000000000.0,0.814,56860281,71,51-75,Very high,Top Ten
1020,Italy,ITA,1998,1270000000000.0,0.827,56906744,17,1-25,Very high,Top Ten
1021,Italy,ITA,2000,1140000000000.0,0.838,56942108,65,51-75,Very high,Top Ten
1022,Italy,ITA,2002,1270000000000.0,0.85,57059007,21,1-25,Very high,Top Ten
1023,Italy,ITA,2004,1800000000000.0,0.86,57685327,14,1-25,Very high,Top Ten
1024,Italy,ITA,2006,1940000000000.0,0.87,58143979,25,1-25,Very high,Top Ten
1025,Italy,ITA,2008,2390000000000.0,0.876,58826731,42,26-50,Very high,Top Ten
1026,Italy,ITA,2010,2130000000000.0,0.879,59277417,5,1-25,Very high,Top Ten
1027,Italy,ITA,2012,2070000000000.0,0.882,59539717,68,51-75,Very high,Top Ten
1028,Italy,ITA,2014,2150000000000.0,0.882,60789140,14,1-25,Very high,Top Ten
1029,Italy,ITA,2016,1860000000000.0,0.884,60627498,72,51-75,Very high,Top Ten
1030,Jamaica,JAM,1992,3530892749.0,0.655,2461047,4,1-25,Medium,Not top ten
1031,Jamaica,JAM,1994,4907861406.0,0.671,2509042,0,No medals,Medium,Not top ten
1032,Jamaica,JAM,1996,6504445801.0,0.677,2558631,16,1-25,Medium,Not top ten
1033,Jamaica,JAM,1998,8718300136.0,0.678,2608874,0,No medals,Medium,Not top ten
1034,Jamaica,JAM,2000,8929375580.0,0.678,2654698,23,1-25,Medium,Not top ten
1035,Jamaica,JAM,2002,9694161516.0,0.692,2692843,0,No medals,Medium,Not top ten
1036,Jamaica,JAM,2004,10150978155.0,0.704,2725017,13,1-25,High,Not top ten
1037,Jamaica,JAM,2006,11905525197.0,0.711,2754414,0,No medals,High,Not top ten
1038,Jamaica,JAM,2008,13678606692.0,0.737,2781869,14,1-25,High,Not top ten
1039,Jamaica,JAM,2010,13191645686.0,0.732,2810464,0,No medals,High,Not top ten
1040,Jamaica,JAM,2012,14800165407.0,0.731,2842128,25,1-25,High,Not top ten
1041,Jamaica,JAM,2014,13897723431.0,0.729,2875137,0,No medals,High,Not top ten
1042,Jamaica,JAM,2016,14056908749.0,0.731,2906242,3,1-25,High,Not top ten
1043,Japan,JPN,1992,3900000000000.0,0.826,124425000,59,51-75,Very high,Not top ten
1044,Japan,JPN,1994,4910000000000.0,0.837,125178000,1,1-25,Very high,Not top ten
1045,Japan,JPN,1996,4830000000000.0,0.847,125757000,42,26-50,Very high,Not top ten
1046,Japan,JPN,1998,4030000000000.0,0.849,126400000,13,1-25,Very high,Not top ten
1047,Japan,JPN,2000,4890000000000.0,0.858,126843000,44,26-50,Very high,Not top ten
1048,Japan,JPN,2002,4120000000000.0,0.864,127445000,2,1-25,Very high,Not top ten
1049,Japan,JPN,2004,4820000000000.0,0.871,127761000,93,76-100,Very high,Not top ten
1050,Japan,JPN,2006,4530000000000.0,0.879,127854000,1,1-25,Very high,Not top ten
1051,Japan,JPN,2008,5040000000000.0,0.883,128063000,51,51-75,Very high,Not top ten
1052,Japan,JPN,2010,5700000000000.0,0.887,128070000,7,1-25,Very high,Not top ten
1053,Japan,JPN,2012,6200000000000.0,0.897,127629000,84,76-100,Very high,Not top ten
1054,Japan,JPN,2014,4850000000000.0,0.906,127276000,11,1-25,Very high,Not top ten
1055,Japan,JPN,2016,4940000000000.0,0.912,127076000,64,51-75,Very high,Not top ten
1056,Jordan,JOR,1992,5311329067.0,0.657,3977667,0,No medals,Medium,Not top ten
1057,Jordan,JOR,1994,6237739516.0,0.679,4410357,0,No medals,Medium,Not top ten
1058,Jordan,JOR,1996,6928359238.0,0.695,4732848,0,No medals,Medium,Not top ten
1059,Jordan,JOR,1998,7912327362.0,0.702,4943975,0,No medals,High,Not top ten
1060,Jordan,JOR,2000,8460424401.0,0.711,5122495,0,No medals,High,Not top ten
1061,Jordan,JOR,2002,9582453032.0,0.715,5317514,0,No medals,High,Not top ten
1062,Jordan,JOR,2004,11411390409.0,0.726,5580241,0,No medals,High,Not top ten
1063,Jordan,JOR,2006,15056929760.0,0.741,5991547,0,No medals,High,Not top ten
1064,Jordan,JOR,2008,21972004086.0,0.745,6556473,0,No medals,High,Not top ten
1065,Jordan,JOR,2010,26425379437.0,0.737,7261541,0,No medals,High,Not top ten
1066,Jordan,JOR,2012,30937277606.0,0.735,8089963,0,No medals,High,Not top ten
1067,Jordan,JOR,2014,35826925775.0,0.729,8918822,0,No medals,High,Not top ten
1068,Jordan,JOR,2016,38654727746.0,0.729,9554286,1,1-25,High,Not top ten
1069,Kazakhstan,KAZ,1992,24906939560.0,0.682,16439095,0,No medals,Medium,Not top ten
1070,Kazakhstan,KAZ,1994,21250839258.0,0.667,16145766,3,1-25,Medium,Not top ten
1071,Kazakhstan,KAZ,1996,21035357833.0,0.666,15578227,11,1-25,Medium,Not top ten
1072,Kazakhstan,KAZ,1998,22135245413.0,0.672,15071640,2,1-25,Medium,Not top ten
1073,Kazakhstan,KAZ,2000,18291990619.0,0.685,14883626,7,1-25,Medium,Not top ten
1074,Kazakhstan,KAZ,2002,24636593223.0,0.714,14858948,0,No medals,High,Not top ten
1075,Kazakhstan,KAZ,2004,43151647003.0,0.737,15012984,8,1-25,High,Not top ten
1076,Kazakhstan,KAZ,2006,81003884545.0,0.754,15308085,0,No medals,High,Not top ten
1077,Kazakhstan,KAZ,2008,133000000000.0,0.758,15776938,13,1-25,High,Not top ten
1078,Kazakhstan,KAZ,2010,148000000000.0,0.764,16321872,1,1-25,High,Not top ten
1079,Kazakhstan,KAZ,2012,208000000000.0,0.782,16792090,13,1-25,High,Not top ten
1080,Kazakhstan,KAZ,2014,221000000000.0,0.798,17288285,1,1-25,Very high,Not top ten
1081,Kazakhstan,KAZ,2016,137000000000.0,0.808,17794055,18,1-25,Very high,Not top ten
1082,Kenya,KEN,1992,8209129172.0,0.476,25326080,8,1-25,Low,Not top ten
1083,Kenya,KEN,1994,7148145376.0,0.469,26950508,0,No medals,Low,Not top ten
1084,Kenya,KEN,1996,12045858436.0,0.467,28589456,8,1-25,Low,Not top ten
1085,Kenya,KEN,1998,14093998844.0,0.463,30250488,0,No medals,Low,Not top ten
1086,Kenya,KEN,2000,12705357103.0,0.461,31964557,7,1-25,Low,Not top ten
1087,Kenya,KEN,2002,13147743911.0,0.465,33751746,0,No medals,Low,Not top ten
1088,Kenya,KEN,2004,16095337094.0,0.49,35635267,7,1-25,Low,Not top ten
1089,Kenya,KEN,2006,25825524821.0,0.515,37649039,0,No medals,Low,Not top ten
1090,Kenya,KEN,2008,35895153328.0,0.532,39791984,15,1-25,Low,Not top ten
1091,Kenya,KEN,2010,39999659234.0,0.551,42030684,0,No medals,Medium,Not top ten
1092,Kenya,KEN,2012,50412754822.0,0.566,44343469,11,1-25,Medium,Not top ten
1093,Kenya,KEN,2014,61445345999.0,0.58,46700063,0,No medals,Medium,Not top ten
1094,Kenya,KEN,2016,70529014778.0,0.591,49051531,13,1-25,Medium,Not top ten
1095,Kiribati,KIR,1992,47737955.0,0.59,74767,0,No medals,Medium,Not top ten
1096,Kiribati,KIR,1994,54832578.0,0.59,76668,0,No medals,Medium,Not top ten
1097,Kiribati,KIR,1996,66515377.0,0.59,78904,0,No medals,Medium,Not top ten
1098,Kiribati,KIR,1998,65334841.0,0.59,81558,0,No medals,Medium,Not top ten
1099,Kiribati,KIR,2000,67254174.0,0.553,84405,0,No medals,Medium,Not top ten
1100,Kiribati,KIR,2002,72196458.0,0.569,87308,0,No medals,Medium,Not top ten
1101,Kiribati,KIR,2004,102367039.0,0.572,90498,0,No medals,Medium,Not top ten
1102,Kiribati,KIR,2006,108545633.0,0.586,94341,0,No medals,Medium,Not top ten
1103,Kiribati,KIR,2008,139125482.0,0.59,98760,0,No medals,Medium,Not top ten
1104,Kiribati,KIR,2010,153275913.0,0.593,102930,0,No medals,Medium,Not top ten
1105,Kiribati,KIR,2012,188045662.0,0.6,106359,0,No medals,Medium,Not top ten
1106,Kiribati,KIR,2014,178869341.0,0.617,109387,0,No medals,Medium,Not top ten
1107,Kiribati,KIR,2016,181551485.0,0.622,112529,0,No medals,Medium,Not top ten
1108,Kuwait,KWT,1992,19858555215.0,0.659,2568945,0,No medals,Medium,Not top ten
1109,Kuwait,KWT,1994,24848483838.0,0.718,2568945,0,No medals,High,Not top ten
1110,Kuwait,KWT,1996,31493987642.0,0.772,1626858,0,No medals,High,Not top ten
1111,Kuwait,KWT,1998,25941929462.0,0.78,1831121,0,No medals,High,Not top ten
1112,Kuwait,KWT,2000,37711864407.0,0.781,2045123,1,1-25,High,Not top ten
1113,Kuwait,KWT,2002,38137545245.0,0.78,2136991,0,No medals,High,Not top ten
1114,Kuwait,KWT,2004,59440108585.0,0.789,2200498,0,No medals,High,Not top ten
1115,Kuwait,KWT,2006,102000000000.0,0.788,2373661,0,No medals,High,Not top ten
1116,Kuwait,KWT,2008,147000000000.0,0.79,2656010,0,No medals,High,Not top ten
1117,Kuwait,KWT,2010,115000000000.0,0.788,2991884,0,No medals,High,Not top ten
1118,Kuwait,KWT,2012,174000000000.0,0.796,3348852,1,1-25,Very high,Not top ten
1119,Kuwait,KWT,2014,163000000000.0,0.796,3690939,0,No medals,Very high,Not top ten
1120,Kuwait,KWT,2016,111000000000.0,0.804,3956862,0,No medals,Very high,Not top ten
1121,Kyrgyzstan,KGZ,1992,2316562500.0,0.625,4515400,0,No medals,Medium,Not top ten
1122,Kyrgyzstan,KGZ,1994,1681006993.0,0.595,4515100,0,No medals,Medium,Not top ten
1123,Kyrgyzstan,KGZ,1996,1827570586.0,0.594,4628400,0,No medals,Medium,Not top ten
1124,Kyrgyzstan,KGZ,1998,1645963750.0,0.606,4769000,0,No medals,Medium,Not top ten
1125,Kyrgyzstan,KGZ,2000,1369693171.0,0.62,4898400,1,1-25,Medium,Not top ten
